title,time,description,detail_url,image_url
"Dish with Dragons, Flaming Pearls, and Cloud Scrolls","Ming dynasty (1368–1644), Jiajing reign mark and period (1522–1566)",,https://www.artic.edu/artworks/80887,"https://www.artic.edu/iiif/2/a1fbc032-c45f-7fdf-4cea-da1be4c647d4/full/843,/0/default.jpg"
Woman's Shoulder-Cloth (tom pah or nagapong),1920/40,,https://www.artic.edu/artworks/182157,"https://www.artic.edu/iiif/2/9bbd1cda-22f6-7989-19cb-93ec0b476ee1/full/843,/0/default.jpg"
La Rue de la Vieille Lanterne: The Suicide of Gérard de Nerval,1855,,https://www.artic.edu/artworks/105494,"https://www.artic.edu/iiif/2/c8eb955d-1b07-c54c-6095-578fd9bbe404/full/843,/0/default.jpg"
Jade Bi,"Warring States period/Western Han dynasty, 
3rd/2nd century B.C.",,https://www.artic.edu/artworks/69937,
Dragon,Han dynasty (206 B.C.–A.D. 220) or later,,https://www.artic.edu/artworks/33936,"https://www.artic.edu/iiif/2/9599d979-a160-14ed-744e-482623dbfd95/full/843,/0/default.jpg"
Strange Rocks,"Ming dynasty (1368–1644), early 17th century",,https://www.artic.edu/artworks/41426,"https://www.artic.edu/iiif/2/21de3ab9-5ef4-c0b1-9712-acaad0229562/full/843,/0/default.jpg"
Soup Plate,c. 1780,,https://www.artic.edu/artworks/2481,"https://www.artic.edu/iiif/2/a2cddf85-2753-562a-9122-0e560a0cc35f/full/843,/0/default.jpg"
Ewer with Abstract Swirls and Radiating Strokes,"Tang dynasty (618–907), 9th century",,https://www.artic.edu/artworks/65922,"https://www.artic.edu/iiif/2/aba329b4-a939-606e-8847-99388c54d79b/full/843,/0/default.jpg"
Beaker,Shang dynasty ( about 1600–1046 BC ),,https://www.artic.edu/artworks/183893,"https://www.artic.edu/iiif/2/b16686a0-93d1-a35a-4700-5d6acb6763e6/full/843,/0/default.jpg"
Mold,"Jin dynasty (1115–1234), 12th century",,https://www.artic.edu/artworks/21887,"https://www.artic.edu/iiif/2/bc01b2dd-f769-4ed5-3e6f-5e96eef2b675/full/843,/0/default.jpg"
Sleeve Band,"Qing dynasty (1644–1911), 1875/1900",,https://www.artic.edu/artworks/14280,"https://www.artic.edu/iiif/2/31aad08c-ad1f-25a7-2035-af77248c13eb/full/843,/0/default.jpg"
Portrait of Jean Dolent,1898,,https://www.artic.edu/artworks/12241,"https://www.artic.edu/iiif/2/2b3c0809-1e24-d66c-13fa-914a8f03bf83/full/843,/0/default.jpg"
Odalisque in Red Satin Pantaloons,1925,,https://www.artic.edu/artworks/200630,"https://www.artic.edu/iiif/2/66c3b3be-7de3-be6f-4131-a358e3aa6327/full/843,/0/default.jpg"
Ring-Handled Cup,Tang dynasty (618–906),,https://www.artic.edu/artworks/22212,"https://www.artic.edu/iiif/2/924d6a87-0197-fc9e-ebc1-845f82d79826/full/843,/0/default.jpg"
Tureen with Cover,c. 1787–90,,https://www.artic.edu/artworks/3585,"https://www.artic.edu/iiif/2/b7f08c63-3e3d-ef37-169a-2eff1e3793c2/full/843,/0/default.jpg"
Moon Flask,c. 1875,,https://www.artic.edu/artworks/259158,"https://www.artic.edu/iiif/2/b3981517-ade4-b6d4-01e9-296b77395ec2/full/843,/0/default.jpg"
Double Vase,1870,,https://www.artic.edu/artworks/259169,"https://www.artic.edu/iiif/2/ab6f1a91-28ca-2beb-1375-1451cd7d8756/full/843,/0/default.jpg"
Tea Service,c. 1885,,https://www.artic.edu/artworks/259178,"https://www.artic.edu/iiif/2/c3e0bfc0-ed35-c9ed-eec3-1a96971636cb/full/843,/0/default.jpg"
Figure of Daoist God Zhenwu (Perfected Warrior),"Ming (1368–1644) or Qing dynasty (1644–1911), 15th/18th century",,https://www.artic.edu/artworks/12696,"https://www.artic.edu/iiif/2/067abd0d-b972-5a3d-ffa1-7dce2824ffeb/full/843,/0/default.jpg"
"Boy's Baijia Pao (""One Hundred Household"" Robe)","Qing dynasty (1644–1911), 1850/1900",,https://www.artic.edu/artworks/150152,"https://www.artic.edu/iiif/2/c5ffeccb-59c7-0358-47e0-e5a636af1df9/full/843,/0/default.jpg"
Tea Bowl and Saucer,c. 1750,,https://www.artic.edu/artworks/7832,"https://www.artic.edu/iiif/2/18c12dfd-3b5c-4c03-ea97-110a1b0ae85d/full/843,/0/default.jpg"
Covered Ewer with Dragons and Peonies,"Ming dynasty (1368–1644), 16th century, overglaze painting added later; with Japanese lid bearing seal of Eiraku",,https://www.artic.edu/artworks/89836,"https://www.artic.edu/iiif/2/be72def3-15ce-8542-b3db-1de4c50c1d5f/full/843,/0/default.jpg"
Jar with Eight Immortals and Peonies,"Ming dynasty (1368–1644), 16th century",,https://www.artic.edu/artworks/105591,"https://www.artic.edu/iiif/2/836b9c70-fd56-82f7-0724-026aed12c938/full/843,/0/default.jpg"
"The Game of Checkers, plate one from Landscapes and Interiors",1899,,https://www.artic.edu/artworks/22735,"https://www.artic.edu/iiif/2/f5cf9cdf-c929-5601-e205-c524ab635a1e/full/843,/0/default.jpg"
Openwork Ornament,"Neolithic period, 3rd millennium B.C.",,https://www.artic.edu/artworks/69605,
Cong,"Neolithic period ( ca. 8000–2000 BC), Liangzhu Culture, ca. 3000–2000 B.C.",,https://www.artic.edu/artworks/69708,
Golden Autumn (Jinqiu),1998,,https://www.artic.edu/artworks/182864,"https://www.artic.edu/iiif/2/c0d78a42-48f6-91dd-77a8-4a7b6587eb33/full/843,/0/default.jpg"
The Garden in Front of the Studio,printed 1901,,https://www.artic.edu/artworks/111081,"https://www.artic.edu/iiif/2/097a6aca-d36f-0fca-a438-e7942ad6d79d/full/843,/0/default.jpg"
Bowl with Boys Playing amid Peony Blossoms,"Jin dynasty (1115–1234), 12th century",,https://www.artic.edu/artworks/65889,"https://www.artic.edu/iiif/2/4f7fc54d-6973-355c-a811-d478985e6851/full/843,/0/default.jpg"
Openwork Jade Bi,Western Han dynasty (206 B.C.–A.D. 9),,https://www.artic.edu/artworks/70164,
Axe,"Neolithic period, probably Dawenkou culture, c. 3000–2500 B.C.",,https://www.artic.edu/artworks/68989,
"The Eye, Like a Strange Balloon Moves Towards Infinity, plate one from To Edgar Poe",1882,,https://www.artic.edu/artworks/79332,"https://www.artic.edu/iiif/2/5590e6dd-559a-858e-25cd-4c6a0e999ded/full/843,/0/default.jpg"
"Everywhere eyeballs are aflame, plate 9 from The Temptation of Saint Anthony (1st series)",1888,,https://www.artic.edu/artworks/79459,"https://www.artic.edu/iiif/2/1975b897-1640-4eed-7463-3d3e0fe5b1fd/full/843,/0/default.jpg"
Trumpet-Mouthed Flowerpot,"Ming dynasty (1368–1644), 15th century",,https://www.artic.edu/artworks/13836,"https://www.artic.edu/iiif/2/0ccee6e7-55e9-9a04-962c-221c41f1b3b3/full/843,/0/default.jpg"
"And in the Very Disk of the Sun Lights the Face of Jesus Christ, plate 10 from The Temptation of Saint Anthony (1st series)",1888,,https://www.artic.edu/artworks/79462,"https://www.artic.edu/iiif/2/51ac32df-c7e0-d086-8970-3c829af2ad51/full/843,/0/default.jpg"
Spring Outing (Taqing),1998,,https://www.artic.edu/artworks/182783,"https://www.artic.edu/iiif/2/52697299-9d9d-beba-bb37-f59dfc760aeb/full/843,/0/default.jpg"
Cup with Peonies,"Ming dynasty (1368–1644), Jiajing period (1522–1566)",,https://www.artic.edu/artworks/21180,"https://www.artic.edu/iiif/2/fa1b5405-0ab1-91ec-e750-c7349c50eefd/full/843,/0/default.jpg"
Man's Bufu (Court Surcoat),"Qing dynasty (1644–1911), 1875/1900",,https://www.artic.edu/artworks/151599,"https://www.artic.edu/iiif/2/04742e9a-a886-8785-4947-932cdebfa92d/full/843,/0/default.jpg"
Dragon Pendant,"Eastern Zhou dynasty ( c.770–256 B.C.), 6th century B.C.",,https://www.artic.edu/artworks/70059,"https://www.artic.edu/iiif/2/270871ef-83ff-64a8-a07f-7c42275cc237/full/843,/0/default.jpg"
Blade,"late Neolithic period to early Shang period, c. 2000/1000 B.C.",,https://www.artic.edu/artworks/69019,
Bridal Long Pao (Dragon Robe),"1875/90, Qing dynasty (1644–1911)",,https://www.artic.edu/artworks/47283,"https://www.artic.edu/iiif/2/49e379c2-f8ed-11e8-b180-274c5778e803/full/843,/0/default.jpg"
Architectural Brick with Ogre Mask,"Tang dynasty (A.D. 618–907), probably second half of 8th century",,https://www.artic.edu/artworks/103303,"https://www.artic.edu/iiif/2/a51e00b9-4b75-e612-24e6-4aa5ae24da56/full/843,/0/default.jpg"
Orchids 墨兰花,"Qing dynasty (1644–1912), 1832 清代",,https://www.artic.edu/artworks/187047,
Female Attendant,"Western Han dynasty (206 BCE–9 CE), about 2nd century BCE",,https://www.artic.edu/artworks/75310,"https://www.artic.edu/iiif/2/abfb6970-dfd7-b147-3124-69f691f4f5d8/full/843,/0/default.jpg"
Immortals Riding Dragons: Sections of a Tomb Pediment,"Han dynasty (206 BCE– 220 CE), 1st century",,https://www.artic.edu/artworks/105937,"https://www.artic.edu/iiif/2/0bbdb4ab-e09b-2961-4d25-c5f774597620/full/843,/0/default.jpg"
Lobed Dish with Lotus Sprays and Curled Feather-Like Leaves,"Northern Song dynasty (960–1127), 11th century",,https://www.artic.edu/artworks/21521,"https://www.artic.edu/iiif/2/2e3db600-c634-b72b-d8c7-54f610fbe477/full/843,/0/default.jpg"
Civil Official (Wenguan),"Tang dynasty (618–907 A.D.), 8th century",,https://www.artic.edu/artworks/37722,"https://www.artic.edu/iiif/2/99d62f46-9451-93be-5ae4-41fa929eb5b5/full/843,/0/default.jpg"
Dish with Peony Scroll,"Jin dynasty, (1115–1234), early 12th century",,https://www.artic.edu/artworks/21549,"https://www.artic.edu/iiif/2/55674326-ada4-2699-aaf9-0c4b634c2b6f/full/843,/0/default.jpg"
Arc-shaped pendant (huang),"Eastern Zhou dynasty period, c. 4th century B.C.",,https://www.artic.edu/artworks/70045,
Bead,"Eastern Zhou period, 4th/3rd century B.C.",,https://www.artic.edu/artworks/70330,
Deep Conical Bowl with Cloudlike Petals,"Northern Song dynasty (960–1127), late 11th/early 12th century",,https://www.artic.edu/artworks/21585,"https://www.artic.edu/iiif/2/7fb0fc75-5811-81c1-a2d3-fa69f47a930a/full/843,/0/default.jpg"
Covered Ewer with Upright Lotus Petals,Song dynasty (960–1279),,https://www.artic.edu/artworks/21591,"https://www.artic.edu/iiif/2/e6870ba2-f38e-84ae-7020-218c8e3d9e52/full/843,/0/default.jpg"
Axe,"Neolithic period, probably Liangzhu culture, c. 3000–2000 B.C",,https://www.artic.edu/artworks/69638,
Disc (bi),"Neolithic period, Liangzhu culture, c. 3000/2000 B.C.",,https://www.artic.edu/artworks/69744,
Miniature Vase with Medallions of Dragons,Qing dynasty (1644–1911),,https://www.artic.edu/artworks/17305,"https://www.artic.edu/iiif/2/6dd20b3e-00b1-9d00-2eff-a4d8e084b888/full/843,/0/default.jpg"
Rainy Night,1880/ 1882,,https://www.artic.edu/artworks/138456,"https://www.artic.edu/iiif/2/878b4404-cce5-b903-e6dc-2467495c5031/full/843,/0/default.jpg"
Covered Bowl with Peony Scroll,"Northern Song dynasty (960–1127), 11th century",,https://www.artic.edu/artworks/73230,"https://www.artic.edu/iiif/2/9b8999e7-8bc6-621d-6bea-cfc72383f629/full/843,/0/default.jpg"
"Vase (Hu) with Horizontal Bands, Loop Handles, and Lionlike Medallions",Sui dynasty (581–618),,https://www.artic.edu/artworks/75903,"https://www.artic.edu/iiif/2/8889a3d3-284a-93d8-5d9f-79fd7947e5ef/full/843,/0/default.jpg"
St.-Jean-Pied-de-Port,1866,,https://www.artic.edu/artworks/79249,"https://www.artic.edu/iiif/2/aa9d3ffc-0bb9-4f42-1718-9c513b575fc4/full/843,/0/default.jpg"
"Covered Box with Butterflies, Gourds, and Scrolling Vines","Qing dynasty (1644–1911), Yongzheng (1723–35) or early Qianlong period (1736–95), 18th century",,https://www.artic.edu/artworks/36691,"https://www.artic.edu/iiif/2/2a3a155b-68aa-b062-962f-5204580d006d/full/843,/0/default.jpg"
Horse,"Tang dynasty (618–907), first half of 8th century",,https://www.artic.edu/artworks/111140,"https://www.artic.edu/iiif/2/72dd1c9e-f777-cbf3-ec01-8ae0663bb6d1/full/843,/0/default.jpg"
"The Misshapen Polyp Floated on the Shores, a Sort of Smiling and Hideous Cyclops, plate 3 of 8 from ""Les Origines""",1883,,https://www.artic.edu/artworks/79347,"https://www.artic.edu/iiif/2/babeb325-2bc8-ed98-94b7-eed54d0537a6/full/843,/0/default.jpg"
Incense Burner (Xianglu),"Western Han dynasty, 206 BCE–9 CE",,https://www.artic.edu/artworks/21397,"https://www.artic.edu/iiif/2/c48914a1-87cd-2fb9-2bb8-74b3aaabfed7/full/843,/0/default.jpg"
Elongated Vase with Animal-Head Handles,"Ming dynasty (1368–1644), Wanli reign mark and period (1573–1620)",,https://www.artic.edu/artworks/21274,"https://www.artic.edu/iiif/2/1604b6ad-2925-8ba6-c2d3-1afa8117a779/full/843,/0/default.jpg"
Building in New York,1940,,https://www.artic.edu/artworks/45804,"https://www.artic.edu/iiif/2/e6069801-1563-303b-107a-2d09af619680/full/843,/0/default.jpg"
Bodhisattva,Song dynasty (960-1278),,https://www.artic.edu/artworks/117554,"https://www.artic.edu/iiif/2/6597bb58-d113-7369-7089-672f2d556dc3/full/843,/0/default.jpg"
Wine Ewer and Warming Bowl,Northern Song dynasty (960–1127),,https://www.artic.edu/artworks/76243,"https://www.artic.edu/iiif/2/892aec78-0a88-b347-4884-5527d7c57817/full/843,/0/default.jpg"
"Felineness, plate seven from In Dreams",1879,,https://www.artic.edu/artworks/79317,"https://www.artic.edu/iiif/2/66e519b7-6cc6-2b2d-41d5-520ed6f063e5/full/843,/0/default.jpg"
Tiger Resting in the Desert,1846,,https://www.artic.edu/artworks/11999,"https://www.artic.edu/iiif/2/5a7c32d5-9c53-20c6-cc47-3de5db56fc6d/full/843,/0/default.jpg"
Weight in the Form of Nestled Birds,"Tang dynasty, 618–907",,https://www.artic.edu/artworks/32539,"https://www.artic.edu/iiif/2/f32b7a12-4cd1-2711-28e1-10078bb58e28/full/843,/0/default.jpg"
Bowl,Song dynasty (960–1279),,https://www.artic.edu/artworks/21692,"https://www.artic.edu/iiif/2/04420087-439e-fd12-c254-67e8b09b08ac/full/843,/0/default.jpg"
Barbed and Tanged Arrowhead,Shang dynasty (c. 1600–1046 B.C.),,https://www.artic.edu/artworks/68697,
Dragon Plaque,"Eastern Zhou dynasty, c. 770–256 B.C.
c. 7th/6th century B.C.",,https://www.artic.edu/artworks/70205,
Panel (Furnishing Fabric),"Qing dynasty (1644–1911), 1875/1900",,https://www.artic.edu/artworks/5833,"https://www.artic.edu/iiif/2/6bc158fd-085d-4841-d487-a84472a7452f/full/843,/0/default.jpg"
Broad Pear-Shaped Jar with Concave Lid,"Tang dynasty (618–907), 8th century",,https://www.artic.edu/artworks/75946,"https://www.artic.edu/iiif/2/373b1751-c373-b316-5e93-8b92964e8349/full/843,/0/default.jpg"
Square Bottle with Landscapes,"Ming dynasty (1368–1644), late Wanli period (1578–1620)",,https://www.artic.edu/artworks/152839,"https://www.artic.edu/iiif/2/4cbec6f1-08bd-e2b8-6c2b-6b130753102c/full/843,/0/default.jpg"
"Lust I, plate six from The Seven Cardinal Sins","1925, published 1926",,https://www.artic.edu/artworks/81954,"https://www.artic.edu/iiif/2/bd2dff1d-675f-1649-9af6-583d65c9b9f6/full/843,/0/default.jpg"
Auti te pape (Women at the River) from the Noa Noa Suite,"1893/94, printed and published 1921",,https://www.artic.edu/artworks/27669,"https://www.artic.edu/iiif/2/a33b2986-06e1-a023-4598-26adbae104c4/full/843,/0/default.jpg"
Wine Container,"Western Zhou dynasty ( 1046771 BC ), late 11th/early 10th century BC",,https://www.artic.edu/artworks/58156,"https://www.artic.edu/iiif/2/5e81ec0b-ad06-909d-bfc4-7766872337c7/full/843,/0/default.jpg"
Bottle,1878,,https://www.artic.edu/artworks/259162,"https://www.artic.edu/iiif/2/2c35a9eb-d249-e1b8-7134-aa817ffa72f2/full/843,/0/default.jpg"
Pair of Boxes,c. 1875,,https://www.artic.edu/artworks/259174,"https://www.artic.edu/iiif/2/82a2a863-4f97-6b3a-38ad-7cfee7e2cd58/full/843,/0/default.jpg"
Box (one of a pair),c. 1875,,https://www.artic.edu/artworks/260222,"https://www.artic.edu/iiif/2/82a2a863-4f97-6b3a-38ad-7cfee7e2cd58/full/843,/0/default.jpg"
Box (one of a pair),c. 1875,,https://www.artic.edu/artworks/260223,"https://www.artic.edu/iiif/2/82a2a863-4f97-6b3a-38ad-7cfee7e2cd58/full/843,/0/default.jpg"
Stemmed Bowl (dou),"Qing dynasty (1644–1911), Qianlong reign (1736–95)",,https://www.artic.edu/artworks/25999,"https://www.artic.edu/iiif/2/2ccf636f-bbcd-e9eb-0a3d-5ad27d2b4023/full/843,/0/default.jpg"
Celadon-glazed lotus vase (shoudaier huluping),"Qing dynasty (1644–1911), Qianlong reign mark (1736–1795), 18th/19th century",,https://www.artic.edu/artworks/12748,"https://www.artic.edu/iiif/2/187a78d2-45af-9b5b-f956-f8143dc6d288/full/843,/0/default.jpg"
The Jewish Peddler,n.d.,,https://www.artic.edu/artworks/82164,"https://www.artic.edu/iiif/2/d15b5b03-b3fe-69a9-e72a-918068fd91b7/full/843,/0/default.jpg"
Scissors,"Tang dynasty (618–907), 8th or 9th century",,https://www.artic.edu/artworks/31935,"https://www.artic.edu/iiif/2/9cdc80df-a1cf-0c26-621f-ac0a64272df4/full/843,/0/default.jpg"
Horse (Tomb Figure),"Tang dynasty (618–907), first half of 8th century, with restored head and neck",,https://www.artic.edu/artworks/48982,"https://www.artic.edu/iiif/2/d6c7251c-9ef1-fee1-a6dc-b8ab2b60ce16/full/843,/0/default.jpg"
Plaque with Openwork Phoenix,"Five Dynasties period (907–960) / Yuan dynasty (1271–1368), 10th/14th century",,https://www.artic.edu/artworks/71015,"https://www.artic.edu/iiif/2/8764602a-b74d-60d9-20fb-7f112b97efd3/full/843,/0/default.jpg"
"Dance of Death, I , plate 12 from Méndez: 25 Prints",1945,,https://www.artic.edu/artworks/186745,"https://www.artic.edu/iiif/2/fd469b9f-357f-8d56-813a-40d453781cdd/full/843,/0/default.jpg"
Still Life with Goldfish III,1914/15,,https://www.artic.edu/artworks/201807,"https://www.artic.edu/iiif/2/a005b16f-2797-ac92-f17d-8f6733fcc908/full/843,/0/default.jpg"
Ewer with Peony Scroll,"Northern Song dynasty (960–1127), 11th century",,https://www.artic.edu/artworks/73239,"https://www.artic.edu/iiif/2/d969dc38-a73b-0e51-9f1a-4d76dc2fc8d5/full/843,/0/default.jpg"
Odalisque Seated in Tulle Skirt,1924,,https://www.artic.edu/artworks/54714,"https://www.artic.edu/iiif/2/6323c3f4-5597-2592-fcd8-b647a91a5517/full/843,/0/default.jpg"
The Ford: Landscape with Horsemen,1866,,https://www.artic.edu/artworks/79223,"https://www.artic.edu/iiif/2/08c12688-b1c4-3b9d-3d01-207fea7ed6bf/full/843,/0/default.jpg"
Dagger-Blade (ge),"Shang dynasty (c.1600–1046 BC), 
13th–11th century B.C.",,https://www.artic.edu/artworks/68731,
"Dish with Floral and Fruit Sprays (""Gardenia Dish"")","Ming dynasty, Hongzhi reign mark and period (1488–1505)",,https://www.artic.edu/artworks/236098,"https://www.artic.edu/iiif/2/933dbe21-104c-dab4-f9b6-bb356e08b546/full/843,/0/default.jpg"
It is a Skull Wreathed in Roses...,1888,,https://www.artic.edu/artworks/79453,"https://www.artic.edu/iiif/2/983326fe-315a-36db-5453-beb9fd37ba84/full/843,/0/default.jpg"
Mirror with Mythical Creatures,Han dynasty (206 B.C.–A.D. 220) or later,,https://www.artic.edu/artworks/86750,"https://www.artic.edu/iiif/2/c0336d65-4887-a431-a2df-91d654b996d5/full/843,/0/default.jpg"
Dragon Pendant,"Eastern Zhou dynasty, c. 770–256 B.C. 
c.4th/3rd century B.C.",,https://www.artic.edu/artworks/70191,
"Tea Bowl with ""Hare's fur"" Glaze",Song dynasty (960–1279),,https://www.artic.edu/artworks/158104,"https://www.artic.edu/iiif/2/d0c6be1f-b3cc-b646-f26f-0d30d23046c0/full/843,/0/default.jpg"
Ewer,c. 1610,,https://www.artic.edu/artworks/25230,"https://www.artic.edu/iiif/2/f5224389-6f34-f076-cf98-af3125434ddc/full/843,/0/default.jpg"
Family by the Lotus Pond (Liantang renjia),1998,,https://www.artic.edu/artworks/182989,"https://www.artic.edu/iiif/2/c75c593b-13ac-cd0f-107d-6bbfdd4a8043/full/843,/0/default.jpg"
Amphora-Shaped Vase,"Qing dynasty (1644–1911), Kangxi reign mark and period (1662–1722)",,https://www.artic.edu/artworks/42386,"https://www.artic.edu/iiif/2/c879f937-0a10-9f0d-82d8-4a71a60e3a77/full/843,/0/default.jpg"
Bird Pendant,"Western Zhou dynasty, 11th/10th century B.C.",,https://www.artic.edu/artworks/69572,
Female Dancer,"Western Han dynasty (206 BCE–9 CE), about 2nd century BCE",,https://www.artic.edu/artworks/180532,"https://www.artic.edu/iiif/2/4a198085-58ff-6118-aa76-f6f5ed4506f0/full/843,/0/default.jpg"
Woman's Changfu (Informal Court Robe),"Qing dynasty (1644–1911), late 19th/early 20th century",,https://www.artic.edu/artworks/10495,"https://www.artic.edu/iiif/2/0beeb302-6af6-5032-b40d-b0d8d1cf97e7/full/843,/0/default.jpg"
"The Marsh Flower, a Sad Human Head, plate 2 of 6",1885,,https://www.artic.edu/artworks/79362,"https://www.artic.edu/iiif/2/0668b713-d3c5-4562-7343-a2a686efe065/full/843,/0/default.jpg"
Vase with Dragons,"Qing dynasty (1644–1911), Kangxi period (1662–1722)",,https://www.artic.edu/artworks/42112,"https://www.artic.edu/iiif/2/976a92a9-1759-e258-e231-26e21537e7d7/full/843,/0/default.jpg"
